gene_name,Gene,Weight,Abs Weight
EDAR,EDAR,0.014635388662771776,0.014635388662771776
AL390755.1,AL390755.1,0.0146327272276128,0.0146327272276128
SOD3,SOD3,0.014631083039126608,0.014631083039126608
SNRPB,SNRPB,-0.01462997695257411,0.01462997695257411
GRK3,GRK3,0.014628608002867603,0.014628608002867603
LINC02728,LINC02728,0.014626820642300994,0.014626820642300994
AC002401.2,AC002401.2,0.014623166127032928,0.014623166127032928
MMD,MMD,0.014622416664575219,0.014622416664575219
MAFG-DT,MAFG-DT,-0.014621820327356013,0.014621820327356013
BHLHE41,BHLHE41,0.014621223332359613,0.014621223332359613
BNC1,BNC1,0.01461922082522942,0.01461922082522942
AL591379.1,AL591379.1,0.014617222357543199,0.014617222357543199
PRUNE2,PRUNE2,0.014614146017330217,0.014614146017330217
AL590434.1,AL590434.1,0.014613469319835785,0.014613469319835785
AL121957.1,AL121957.1,0.014610836895400964,0.014610836895400964
CCNB2,CCNB2,-0.014610468071045617,0.014610468071045617
PHEX-AS1,PHEX-AS1,0.014609768788006159,0.014609768788006159
METTL26,METTL26,-0.014608978423387308,0.014608978423387308
GABRD,GABRD,-0.014606168404961099,0.014606168404961099
FO082814.1,FO082814.1,0.014604791284646907,0.014604791284646907
OR10A3,OR10A3,0.014603437200664987,0.014603437200664987
EZH1,EZH1,0.01460343421867846,0.01460343421867846
MAFTRR,MAFTRR,0.014596587297179112,0.014596587297179112
SLITRK2,SLITRK2,0.01459052041457086,0.01459052041457086
SPATA9,SPATA9,0.014583690686007738,0.014583690686007738
FAM205C,FAM205C,0.01457323161690226,0.01457323161690226
AC002401.3,AC002401.3,0.014570765792881902,0.014570765792881902
AL359532.1,AL359532.1,0.014568502377826193,0.014568502377826193
AC137056.1,AC137056.1,0.014566597410978129,0.014566597410978129
AL158212.5,AL158212.5,0.014566102558429007,0.014566102558429007
AL136369.2,AL136369.2,0.014564340584963165,0.014564340584963165
WIF1,WIF1,0.014563764736763836,0.014563764736763836
C2CD2,C2CD2,0.014560523561127373,0.014560523561127373
AC091691.3,AC091691.3,0.014558436488319951,0.014558436488319951
CLEC4GP1,CLEC4GP1,0.014551916284808952,0.014551916284808952
ATP1B2,ATP1B2,0.014549724636404096,0.014549724636404096
KIF2C,KIF2C,-0.014541384916737555,0.014541384916737555
AC009159.2,AC009159.2,0.014540277146886157,0.014540277146886157
HNRNPA1P66,HNRNPA1P66,0.014539487548223201,0.014539487548223201
KAT2B,KAT2B,0.014535883048434782,0.014535883048434782
ZSCAN23,ZSCAN23,0.014533552237351262,0.014533552237351262
LINC02794,LINC02794,0.014530310676972346,0.014530310676972346
AL162408.1,AL162408.1,0.014527898532018035,0.014527898532018035
AL391883.1,AL391883.1,0.014526245682005006,0.014526245682005006
SOX5,SOX5,0.014525885784856519,0.014525885784856519
CENPX,CENPX,-0.014520011478211739,0.014520011478211739
LINC02147,LINC02147,0.014519958288027731,0.014519958288027731
CYP26B1,CYP26B1,0.014519752028195708,0.014519752028195708
AL355053.1,AL355053.1,0.014519415738148626,0.014519415738148626
HOXA10-AS,HOXA10-AS,0.014516694910377851,0.014516694910377851
CCL24,CCL24,0.014516136829755211,0.014516136829755211
HMMR,HMMR,-0.014509010124175941,0.014509010124175941
ACVRL1,ACVRL1,0.014508862133181507,0.014508862133181507
AL137009.1,AL137009.1,0.014508668263464461,0.014508668263464461
CDH13,CDH13,0.014507319024648174,0.014507319024648174
ADH6,ADH6,0.014504219283572685,0.014504219283572685
STXBP6,STXBP6,0.014504190971185176,0.014504190971185176
AC073862.3,AC073862.3,0.01450166245569845,0.01450166245569845
STX11,STX11,0.014501555769200578,0.014501555769200578
ACKR1,ACKR1,0.014500751416333271,0.014500751416333271
ARHGAP26,ARHGAP26,0.014491735517808468,0.014491735517808468
CYP3A4,CYP3A4,0.014487453701208809,0.014487453701208809
FNDC4,FNDC4,0.014486786157190871,0.014486786157190871
AC096564.1,AC096564.1,0.014481747962436165,0.014481747962436165
DIO3OS,DIO3OS,0.014480581566710898,0.014480581566710898
AL162727.1,AL162727.1,0.014479956140901034,0.014479956140901034
AC068057.1,AC068057.1,0.014478900472173775,0.014478900472173775
CPEB1,CPEB1,0.014478744829999357,0.014478744829999357
AC106897.1,AC106897.1,0.014475642734469931,0.014475642734469931
UBE2L5,UBE2L5,0.014474863225803448,0.014474863225803448
AL136979.1,AL136979.1,0.014473812754728047,0.014473812754728047
CBX7,CBX7,0.014473241327914905,0.014473241327914905
EHD4-AS1,EHD4-AS1,0.014468318258308504,0.014468318258308504
FIGN,FIGN,0.014464869439232933,0.014464869439232933
SKA1,SKA1,-0.014463048422688298,0.014463048422688298
KDR,KDR,0.014460401329572698,0.014460401329572698
TMOD2,TMOD2,0.014458617309077215,0.014458617309077215
AC010896.1,AC010896.1,0.01445831366692904,0.01445831366692904
TMEM88,TMEM88,0.01445678020290732,0.01445678020290732
AADACL2-AS1,AADACL2-AS1,0.014454906820360557,0.014454906820360557
AC004947.1,AC004947.1,0.014448022001649147,0.014448022001649147
TMEM178A,TMEM178A,0.014444880373956597,0.014444880373956597
CX3CL1,CX3CL1,0.01443545248628502,0.01443545248628502
AC188617.2,AC188617.2,0.014435062147836825,0.014435062147836825
AC105020.1,AC105020.1,0.014429931081360488,0.014429931081360488
AP003110.1,AP003110.1,0.014426592690936312,0.014426592690936312
AL121894.1,AL121894.1,0.01442466268037863,0.01442466268037863
AC010623.1,AC010623.1,0.014424523877525852,0.014424523877525852
AMPD1,AMPD1,0.014423589475073238,0.014423589475073238
C6orf99,C6orf99,-0.014418445169849822,0.014418445169849822
RASA3,RASA3,0.01441490728631451,0.01441490728631451
USP53,USP53,0.014414626275015576,0.014414626275015576
ENPP6,ENPP6,0.01441431774291566,0.01441431774291566
AC110792.4,AC110792.4,0.014406277953715145,0.014406277953715145
AC112250.2,AC112250.2,0.01440579067573489,0.01440579067573489
AL161668.4,AL161668.4,0.01440342640351551,0.01440342640351551
OR2L3,OR2L3,0.014401127665586762,0.014401127665586762
PTX3,PTX3,0.01440013226635798,0.01440013226635798
HOXA9,HOXA9,0.014398832065774891,0.014398832065774891
AL136131.2,AL136131.2,0.0143982368188554,0.0143982368188554
RNU6-415P,RNU6-415P,0.014396106830596578,0.014396106830596578
AC004846.1,AC004846.1,0.014395418515114417,0.014395418515114417
LINC00092,LINC00092,0.014394869697975737,0.014394869697975737
FIGNL2-DT,FIGNL2-DT,0.014394549677307144,0.014394549677307144
IL17RD,IL17RD,0.014393197927696232,0.014393197927696232
OXTR,OXTR,0.014390383990645756,0.014390383990645756
YDJC,YDJC,-0.014388130811826539,0.014388130811826539
AC068987.2,AC068987.2,0.014386915750617865,0.014386915750617865
AL353751.1,AL353751.1,0.014384429213999397,0.014384429213999397
LINC01883,LINC01883,0.014384148309978745,0.014384148309978745
MIR27B,MIR27B,0.014384126730763468,0.014384126730763468
ACTA2,ACTA2,0.014379930357038079,0.014379930357038079
LMF1-AS1,LMF1-AS1,0.014376037293409477,0.014376037293409477
AHNAK,AHNAK,0.0143759920289335,0.0143759920289335
MRPL14,MRPL14,-0.014373473479231604,0.014373473479231604
AC008667.2,AC008667.2,0.014371169694646847,0.014371169694646847
OVCH1,OVCH1,0.014367391294577012,0.014367391294577012
TONSL,TONSL,-0.014367142769356014,0.014367142769356014
RNU6ATAC18P,RNU6ATAC18P,0.014366377523477379,0.014366377523477379
NME1,NME1,-0.014364683331735384,0.014364683331735384
DUSP1,DUSP1,0.01436392559378085,0.01436392559378085
OR2L13,OR2L13,0.014359762268385963,0.014359762268385963
AL049838.1,AL049838.1,0.014358433122359732,0.014358433122359732
LOXHD1,LOXHD1,0.014357994347027723,0.014357994347027723
SLC51B,SLC51B,0.01435653213360485,0.01435653213360485
PPP1R1A,PPP1R1A,0.014356423565680095,0.014356423565680095
AC010745.4,AC010745.4,0.01435621419819951,0.01435621419819951
LDB3,LDB3,0.014356210122175795,0.014356210122175795
AC026408.1,AC026408.1,0.01435574210193921,0.01435574210193921
C11orf87,C11orf87,0.014355434253255757,0.014355434253255757
JPH4,JPH4,0.01435455136719529,0.01435455136719529
GPBAR1,GPBAR1,0.014351199576383023,0.014351199576383023
AC012363.2,AC012363.2,0.01434817677839183,0.01434817677839183
Z95114.3,Z95114.3,0.014344572523302132,0.014344572523302132
LINC02347,LINC02347,0.014343105422980137,0.014343105422980137
AC135584.1,AC135584.1,0.01434100799089331,0.01434100799089331
KLF14,KLF14,0.014339620185303041,0.014339620185303041
SLC24A4,SLC24A4,0.014332266779131608,0.014332266779131608
MBNL2,MBNL2,0.014332243948183358,0.014332243948183358
AL050403.2,AL050403.2,0.014332180646453127,0.014332180646453127
AC000036.1,AC000036.1,0.014327343145936339,0.014327343145936339
GLB1L3,GLB1L3,0.014321608528964917,0.014321608528964917
AKR1C3,AKR1C3,0.01432085781928718,0.01432085781928718
NFAT5,NFAT5,0.014318932486183837,0.014318932486183837
RNU1-36P,RNU1-36P,0.014317617857318636,0.014317617857318636
NR2F6,NR2F6,-0.014312539342180172,0.014312539342180172
CDCA8,CDCA8,-0.014302201088199743,0.014302201088199743
NR4A3,NR4A3,0.01429854994722171,0.01429854994722171
FCER1A,FCER1A,0.014296209057335191,0.014296209057335191
RNU1-22P,RNU1-22P,0.014293436657543799,0.014293436657543799
NMRAL1,NMRAL1,-0.014286310551572597,0.014286310551572597
NPAS4,NPAS4,0.014281987899305203,0.014281987899305203
AL353648.1,AL353648.1,0.014275504668792433,0.014275504668792433
RCAN1,RCAN1,0.014270678516579403,0.014270678516579403
AC010425.1,AC010425.1,0.014270108835792038,0.014270108835792038
PDLIM3,PDLIM3,0.014267026604136371,0.014267026604136371
AC048382.5,AC048382.5,0.014265575631194549,0.014265575631194549
PACRG-AS1,PACRG-AS1,0.014264047747341524,0.014264047747341524
TPTE2P1,TPTE2P1,0.014247205733300777,0.014247205733300777
PTPRZ1,PTPRZ1,0.01423967901304789,0.01423967901304789
PTCHD1,PTCHD1,0.014236287313762785,0.014236287313762785
PFDN6,PFDN6,-0.014235793869526546,0.014235793869526546
LINC01852,LINC01852,0.014234447537595046,0.014234447537595046
AOC2,AOC2,0.014233618808487015,0.014233618808487015
KLF11,KLF11,0.014233244391460537,0.014233244391460537
CEP55,CEP55,-0.014230939290300225,0.014230939290300225
LUZP2,LUZP2,0.014228584990939716,0.014228584990939716
CYP11A1,CYP11A1,0.014227880342911614,0.014227880342911614
AC015914.1,AC015914.1,0.014226875839105365,0.014226875839105365
MMP11,MMP11,-0.014223776813767188,0.014223776813767188
AC087482.1,AC087482.1,0.014220198755129011,0.014220198755129011
AC007998.3,AC007998.3,0.014216535778191196,0.014216535778191196
NAT14,NAT14,-0.014213797040326454,0.014213797040326454
AC025280.2,AC025280.2,0.014211176902415077,0.014211176902415077
DLG2,DLG2,0.01420971807361901,0.01420971807361901
ZDHHC12,ZDHHC12,-0.014204652307209782,0.014204652307209782
LINC00603,LINC00603,0.014202757947215516,0.014202757947215516
AC022706.1,AC022706.1,0.014202062251889736,0.014202062251889736
DLGAP5,DLGAP5,-0.014199172703466285,0.014199172703466285
DPP4-DT,DPP4-DT,0.014196798475581347,0.014196798475581347
PRG4,PRG4,0.01419621624595262,0.01419621624595262
RAB3C,RAB3C,0.014189127762045685,0.014189127762045685
MUC3A,MUC3A,0.01418589830334044,0.01418589830334044
RAPGEF4-AS1,RAPGEF4-AS1,0.014174502360065126,0.014174502360065126
MAGEE2,MAGEE2,0.014172932140587572,0.014172932140587572
AC093577.1,AC093577.1,0.014169557070069476,0.014169557070069476
AC117489.1,AC117489.1,0.014168011182444493,0.014168011182444493
SAA4,SAA4,0.014166952943595669,0.014166952943595669
NEIL3,NEIL3,-0.01416498150648065,0.01416498150648065
CTBP2P8,CTBP2P8,0.014161938140512604,0.014161938140512604
GABRG1,GABRG1,0.014159965412128897,0.014159965412128897
AL359715.2,AL359715.2,0.014158570001220484,0.014158570001220484
FOXM1,FOXM1,-0.014158514396066463,0.014158514396066463
PPP1R3G,PPP1R3G,0.014158388319540048,0.014158388319540048
SASH1,SASH1,0.014157693674613087,0.014157693674613087
COL17A1,COL17A1,0.014155942179242575,0.014155942179242575
CPS1,CPS1,0.014155386052685685,0.014155386052685685
PLPP7,PLPP7,0.014155308830749072,0.014155308830749072
DSEL,DSEL,0.01415516443254363,0.01415516443254363
SLC25A22,SLC25A22,-0.014154588044999904,0.014154588044999904
PARD3B,PARD3B,0.014150420140861432,0.014150420140861432
VIP,VIP,0.014143887912316142,0.014143887912316142
AC004637.1,AC004637.1,0.014142497671740277,0.014142497671740277
AL133467.1,AL133467.1,0.014141275832382982,0.014141275832382982
AL096828.3,AL096828.3,-0.014141069573125055,0.014141069573125055
KRT8,KRT8,-0.014140744994709737,0.014140744994709737
LLGL2,LLGL2,-0.014134983749344236,0.014134983749344236
CCBE1,CCBE1,0.014133116756594838,0.014133116756594838
AC104123.1,AC104123.1,0.014129056224235105,0.014129056224235105
LRRC34,LRRC34,0.014125074207868087,0.014125074207868087
AC008581.2,AC008581.2,0.01412392251510715,0.01412392251510715
AC011008.2,AC011008.2,0.014121046050410594,0.014121046050410594
SDF2L1,SDF2L1,-0.014115926820557583,0.014115926820557583
UQCC2,UQCC2,-0.014115871567582261,0.014115871567582261
BX284613.2,BX284613.2,0.014111536465111377,0.014111536465111377
MBOAT7,MBOAT7,-0.014109958778568231,0.014109958778568231
METTL7A,METTL7A,0.014109235047753702,0.014109235047753702
EQTN,EQTN,0.014109007773876747,0.014109007773876747
HSPA12B,HSPA12B,0.014108173615948863,0.014108173615948863
CCL23,CCL23,0.014102040241773552,0.014102040241773552
C1DP5,C1DP5,0.014097455652924824,0.014097455652924824
SGCG,SGCG,0.014092253274320947,0.014092253274320947
KIF22,KIF22,-0.014092075330971385,0.014092075330971385
VIM,VIM,0.014090945973422274,0.014090945973422274
CCNF,CCNF,-0.014085458818132536,0.014085458818132536
SPOCK3,SPOCK3,0.014084662422319942,0.014084662422319942
SIRPA,SIRPA,0.014083359652530995,0.014083359652530995
STAT5B,STAT5B,0.014081179793454591,0.014081179793454591
AL592293.1,AL592293.1,0.014079436359290147,0.014079436359290147
AC018521.6,AC018521.6,0.014078574096250181,0.014078574096250181
TXNDC17,TXNDC17,-0.014073119338812412,0.014073119338812412
AC093575.1,AC093575.1,0.014070285678485572,0.014070285678485572
SLC8A3,SLC8A3,0.014068850714455674,0.014068850714455674
LAMC1,LAMC1,0.014062647029557066,0.014062647029557066
CXCL3,CXCL3,0.014061244294640006,0.014061244294640006
AL031846.2,AL031846.2,0.014054862285313673,0.014054862285313673
MIR125B1,MIR125B1,0.014052623433017426,0.014052623433017426
TMC2,TMC2,0.014047507085301007,0.014047507085301007
EFEMP1,EFEMP1,0.014047277393541134,0.014047277393541134
ALPK3,ALPK3,0.014046744395420042,0.014046744395420042
IQGAP3,IQGAP3,-0.01404573976635242,0.01404573976635242
IQANK1,IQANK1,-0.014043719120208758,0.014043719120208758
AC234772.1,AC234772.1,0.0140393256707835,0.0140393256707835
LINC00670,LINC00670,0.014038660819866109,0.014038660819866109
U91324.1,U91324.1,0.014030975542435521,0.014030975542435521
SULT1C4,SULT1C4,0.014030669619752315,0.014030669619752315
TMEM236,TMEM236,0.014028018606258855,0.014028018606258855
BMP5,BMP5,0.01402508587530569,0.01402508587530569
FLT4,FLT4,0.01402463951609065,0.01402463951609065
Z98745.2,Z98745.2,0.014024570576320587,0.014024570576320587
CTNNA3,CTNNA3,0.01402368175827842,0.01402368175827842
MAOA,MAOA,0.01402206559115595,0.01402206559115595
AC027449.1,AC027449.1,0.014021314873325644,0.014021314873325644
OR2A42,OR2A42,0.014018703869851339,0.014018703869851339
SLCO1A2,SLCO1A2,0.014013967142598886,0.014013967142598886
CCDC85A,CCDC85A,0.014013292986704562,0.014013292986704562
AF067845.1,AF067845.1,0.014012908592356854,0.014012908592356854
OR2S1P,OR2S1P,0.014006072522584836,0.014006072522584836
GMNC,GMNC,0.014004177774292014,0.014004177774292014
MRPL17,MRPL17,-0.014004136295282838,0.014004136295282838
PPIAP46,PPIAP46,0.014000149411326686,0.014000149411326686
DES,DES,0.01399684513730903,0.01399684513730903
NDC80,NDC80,-0.013996270441314008,0.013996270441314008
LINC01402,LINC01402,0.0139962409230749,0.0139962409230749
TCP11L2,TCP11L2,0.013995647743073155,0.013995647743073155
GRIK1,GRIK1,0.013995322654081028,0.013995322654081028
ARL4A,ARL4A,0.013994280628159425,0.013994280628159425
MECOM-AS1,MECOM-AS1,0.013993903202525962,0.013993903202525962
LINC02308,LINC02308,0.013991248853876195,0.013991248853876195
AP003043.1,AP003043.1,0.013988476174361122,0.013988476174361122
EPN3,EPN3,-0.013986893745408324,0.013986893745408324
CLEC14A,CLEC14A,0.013984504153196468,0.013984504153196468
ECSCR,ECSCR,0.013981972417668877,0.013981972417668877
AC022509.3,AC022509.3,0.01398130458674423,0.01398130458674423
NAALADL1,NAALADL1,0.013979599358474069,0.013979599358474069
AP1M2,AP1M2,-0.013979577416685547,0.013979577416685547
CCDC8,CCDC8,0.013977452237786158,0.013977452237786158
MITF,MITF,0.013974106651497845,0.013974106651497845
CLDN5,CLDN5,0.013972717221475023,0.013972717221475023
PIK3C2G,PIK3C2G,0.013971872731243524,0.013971872731243524
PACRG,PACRG,0.013966199047459103,0.013966199047459103
MELK,MELK,-0.01396429866965453,0.01396429866965453
SDK1-AS1,SDK1-AS1,0.013955721651894121,0.013955721651894121
CALCOCO1,CALCOCO1,0.013955186537124098,0.013955186537124098
LINC02063,LINC02063,0.013952798859211364,0.013952798859211364
BMS1P10,BMS1P10,0.013952611549676367,0.013952611549676367
PDE11A,PDE11A,0.013949175959875517,0.013949175959875517
LRRC74A,LRRC74A,0.013946245596260242,0.013946245596260242
FAM187B2P,FAM187B2P,0.013946023359970389,0.013946023359970389
MIR23B,MIR23B,0.013943210844795176,0.013943210844795176
CTSG,CTSG,0.013942841682831815,0.013942841682831815
PINLYP,PINLYP,0.013941834363929392,0.013941834363929392
GALE,GALE,-0.01394115454436422,0.01394115454436422
CR1,CR1,0.013938268755488557,0.013938268755488557
FGF14-AS2,FGF14-AS2,0.01393756220343663,0.01393756220343663
WDFY3-AS2,WDFY3-AS2,0.013936065750858876,0.013936065750858876
GOLGA6L5P,GOLGA6L5P,0.01393323771096297,0.01393323771096297
LINC02254,LINC02254,0.013932447925995262,0.013932447925995262
RNU6-1039P,RNU6-1039P,0.013928584232856065,0.013928584232856065
PPP1R14A,PPP1R14A,0.013927046938663068,0.013927046938663068
AC093772.2,AC093772.2,0.013925820243906102,0.013925820243906102
AC024075.1,AC024075.1,0.01392556882045919,0.01392556882045919
AC099677.1,AC099677.1,0.013925467346074565,0.013925467346074565
GTSE1,GTSE1,-0.013923571368855508,0.013923571368855508
DPM2,DPM2,-0.013920363010570192,0.013920363010570192
AC010319.5,AC010319.5,0.01391871074883671,0.01391871074883671
CSF3,CSF3,0.013918660961248946,0.013918660961248946
NCOA7,NCOA7,0.013917613914180168,0.013917613914180168
LRRC45,LRRC45,-0.013916707454224075,0.013916707454224075
NRG1,NRG1,0.013907979141102622,0.013907979141102622
FABP9,FABP9,0.01390792815516632,0.01390792815516632
DIAPH2,DIAPH2,0.013906958249419328,0.013906958249419328
CDC6,CDC6,-0.013905210846666707,0.013905210846666707
EBP,EBP,-0.013904904819762105,0.013904904819762105
ABCA5,ABCA5,0.013904864913975747,0.013904864913975747
AL022344.1,AL022344.1,0.013901644132263516,0.013901644132263516
AC009142.1,AC009142.1,0.01390066443716003,0.01390066443716003
AL391840.3,AL391840.3,0.013898896284198535,0.013898896284198535
PRDM11,PRDM11,0.013898625264863086,0.013898625264863086
CRTAC1,CRTAC1,0.013897967202729816,0.013897967202729816
PAQR4,PAQR4,-0.013897076344714616,0.013897076344714616
COL4A3,COL4A3,0.013896654924708247,0.013896654924708247
ANTKMT,ANTKMT,-0.013895458603206604,0.013895458603206604
TPRN,TPRN,-0.013894472174985769,0.013894472174985769
ANAPC11,ANAPC11,-0.013893805885538945,0.013893805885538945
RIMS3,RIMS3,0.013889875053524632,0.013889875053524632
EME1,EME1,-0.01388879879023424,0.01388879879023424
UST,UST,0.013883304464560207,0.013883304464560207
WSCD2,WSCD2,0.01388065546985573,0.01388065546985573
CPXM2,CPXM2,0.013880005327272587,0.013880005327272587
AL049749.1,AL049749.1,0.013878738144476455,0.013878738144476455
MRAP2,MRAP2,0.013877774934575024,0.013877774934575024
